ticker,date,horizon,decision,score,confidence,market_regime,archetype,phase,price,technical_score,fundamental_score,valuation_score,earnings_score,trend,rsi,is_extended,entry_preferred,stop_loss,first_target,sc_momentum,sc_trend,sc_entry_timing,sc_volume_accumulation,sc_volatility_risk,sc_relative_strength,sc_growth,sc_valuation,sc_quality,sc_ownership,sc_catalyst,forward_return,spy_return,qqq_return,excess_return,excess_return_vs_qqq,max_drawdown_period
AAPL,2022-09-05,short_term,WATCHLIST,41.44,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,153.0968780517578,55.0,68.0,45.0,50.0,downtrend,37.89,False,152.6147,151.09,153.65,43.0,30.0,48.8,23.0,38.8,43.0,85.0,26.7,50.0,50.0,60.0,-8.5745,-5.7949,-6.4932,-2.7796,-2.0813,-11.6295
AAPL,2022-09-05,medium_term,WATCHLIST_NEEDS_CONFIRMATION,46.57,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,153.0968780517578,55.0,68.0,45.0,50.0,downtrend,37.89,False,152.6147,151.09,153.65,43.0,30.0,48.8,23.0,38.8,43.0,85.0,26.7,50.0,50.0,60.0,-4.9771,4.5607,0.0088,-9.5378,-4.9859,-13.7603
AAPL,2022-09-05,long_term,WATCHLIST_VALUATION_TOO_RICH,51.59,medium,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,153.0968780517578,55.0,68.0,45.0,50.0,downtrend,37.89,False,152.6147,151.09,153.65,43.0,30.0,48.8,23.0,38.8,43.0,85.0,26.7,50.0,50.0,60.0,18.0894,16.0576,28.7875,2.0318,-10.6981,-20.1746
AAPL,2022-09-12,short_term,WATCHLIST,54.14,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,160.584228515625,80.0,68.0,45.0,50.0,weak_uptrend,54.43,False,160.1275,158.53,164.8,70.0,70.0,78.8,30.0,38.8,60.5,85.0,26.7,50.0,50.0,60.0,-14.0794,-12.0376,-14.1119,-2.0418,0.0325,-15.7499
AAPL,2022-09-12,medium_term,WATCHLIST_NEEDS_CONFIRMATION,56.2,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,160.584228515625,80.0,68.0,45.0,50.0,weak_uptrend,54.43,False,160.1275,158.53,164.8,70.0,70.0,78.8,30.0,38.8,60.5,85.0,26.7,50.0,50.0,60.0,-12.8705,-3.9113,-9.0729,-8.9592,-3.7976,-17.7813
AAPL,2022-09-12,long_term,WATCHLIST_VALUATION_TOO_RICH,56.95,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,160.584228515625,80.0,68.0,45.0,50.0,weak_uptrend,54.43,False,160.1275,158.53,164.8,70.0,70.0,78.8,30.0,38.8,60.5,85.0,26.7,50.0,50.0,60.0,7.2285,10.422,21.284,-3.1935,-14.0555,-23.8965
AAPL,2022-09-19,short_term,AVOID_BAD_CHART,37.65,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,151.79002380371094,40.0,68.0,45.0,50.0,downtrend,44.39,False,148.4594,146.97,153.65,28.0,30.0,57.5,28.0,34.1,50.0,85.0,26.7,50.0,50.0,60.0,-7.8133,-5.5926,-7.4558,-2.2207,-0.3575,-13.0179
AAPL,2022-09-19,medium_term,WATCHLIST_NEEDS_CONFIRMATION,46.39,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,151.79002380371094,40.0,68.0,45.0,50.0,downtrend,44.39,False,148.4594,146.97,153.65,28.0,30.0,57.5,28.0,34.1,50.0,85.0,26.7,50.0,50.0,60.0,-12.7828,-0.9059,-5.7722,-11.8769,-7.0106,-13.2885
AAPL,2022-09-19,long_term,WATCHLIST_VALUATION_TOO_RICH,50.61,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,151.79002380371094,40.0,68.0,45.0,50.0,downtrend,44.39,False,148.4594,146.97,153.65,28.0,30.0,57.5,28.0,34.1,50.0,85.0,26.7,50.0,50.0,60.0,14.2744,14.6687,26.099,-0.3943,-11.8246,-19.4873
AAPL,2022-09-26,short_term,AVOID_BAD_CHART,36.85,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,148.14463806152344,40.0,68.0,45.0,50.0,downtrend,40.67,False,141.5062,140.09,149.61,28.0,25.0,53.8,30.0,34.1,43.0,85.0,26.7,50.0,50.0,60.0,-0.8755,3.9966,1.4871,-4.8721,-2.3626,-10.8775
AAPL,2022-09-26,medium_term,AVOID_BAD_BUSINESS,44.99,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,148.14463806152344,40.0,68.0,45.0,50.0,downtrend,40.67,False,141.5062,140.09,149.61,28.0,25.0,53.8,30.0,34.1,43.0,85.0,26.7,50.0,50.0,60.0,-12.3972,5.5882,-2.3216,-17.9854,-10.0756,-13.8721
AAPL,2022-09-26,long_term,WATCHLIST_VALUATION_TOO_RICH,50.11,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,148.14463806152344,40.0,68.0,45.0,50.0,downtrend,40.67,False,141.5062,140.09,149.61,28.0,25.0,53.8,30.0,34.1,43.0,85.0,26.7,50.0,50.0,60.0,13.7103,18.7881,30.2791,-5.0778,-16.5688,-17.5061
AAPL,2022-10-03,short_term,AVOID_BAD_CHART,32.84,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,139.96951293945312,15.0,68.0,45.0,40.0,downtrend,36.06,False,139.3637,137.97,141.15,28.0,10.0,51.2,37.0,18.8,25.0,85.0,26.7,50.0,50.0,55.0,7.6448,5.3463,1.6159,2.2985,6.0289,-5.6722
AAPL,2022-10-03,medium_term,AVOID_BAD_BUSINESS,39.77,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,139.96951293945312,15.0,68.0,45.0,40.0,downtrend,36.06,False,139.3637,137.97,141.15,28.0,10.0,51.2,37.0,18.8,25.0,85.0,26.7,50.0,50.0,55.0,-12.0551,4.3531,-3.0771,-16.4082,-8.978,-12.688
AAPL,2022-10-03,long_term,WATCHLIST_VALUATION_TOO_RICH,47.34,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,139.96951293945312,15.0,68.0,45.0,40.0,downtrend,36.06,False,139.3637,137.97,141.15,28.0,10.0,51.2,37.0,18.8,25.0,85.0,26.7,50.0,50.0,55.0,22.6327,17.6577,32.4127,4.975,-9.78,-12.688
AAPL,2022-10-10,short_term,AVOID_BAD_CHART,25.68,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,137.97488403320312,15.0,68.0,45.0,40.0,downtrend,36.09,False,135.8891,134.53,138.98,8.0,10.0,51.2,23.0,18.8,25.0,85.0,26.7,50.0,50.0,55.0,-0.9041,5.5358,0.4429,-6.4399,-1.347,-4.3085
AAPL,2022-10-10,medium_term,AVOID_BAD_BUSINESS,37.76,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,137.97488403320312,15.0,68.0,45.0,40.0,downtrend,36.09,False,135.8891,134.53,138.98,8.0,10.0,51.2,23.0,18.8,25.0,85.0,26.7,50.0,50.0,55.0,-6.7463,8.9866,2.655,-15.7329,-9.4013,-11.4257
AAPL,2022-10-10,long_term,WATCHLIST_VALUATION_TOO_RICH,46.34,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,137.97488403320312,15.0,68.0,45.0,40.0,downtrend,36.09,False,135.8891,134.53,138.98,8.0,10.0,51.2,23.0,18.8,25.0,85.0,26.7,50.0,50.0,55.0,28.8041,23.1011,40.2862,5.703,-11.4821,-11.4257
AAPL,2022-10-17,short_term,AVOID_BAD_CHART,33.26,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,139.93020629882812,20.0,68.0,45.0,40.0,downtrend,43.75,False,135.8891,134.53,141.58,28.0,10.0,57.5,33.0,18.8,25.0,85.0,26.7,50.0,50.0,55.0,4.2946,7.715,5.9737,-3.4204,-1.6791,-5.4821
AAPL,2022-10-17,medium_term,AVOID_BAD_BUSINESS,39.19,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,139.93020629882812,20.0,68.0,45.0,40.0,downtrend,43.75,False,135.8891,134.53,141.58,28.0,10.0,57.5,33.0,18.8,25.0,85.0,26.7,50.0,50.0,55.0,-4.8983,7.2155,3.4139,-12.1138,-8.3122,-12.6634
AAPL,2022-10-17,long_term,WATCHLIST_VALUATION_TOO_RICH,47.34,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,139.93020629882812,20.0,68.0,45.0,40.0,downtrend,43.75,False,135.8891,134.53,141.58,28.0,10.0,57.5,33.0,18.8,25.0,85.0,26.7,50.0,50.0,55.0,24.207,19.1272,35.8207,5.0798,-11.6137,-12.6634
AAPL,2022-10-24,short_term,AVOID_BAD_CHART,45.85,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,146.84764099121094,30.0,68.0,45.0,40.0,downtrend,54.44,False,141.3754,139.96,149.61,50.0,30.0,63.7,60.0,18.8,35.5,85.0,26.7,50.0,50.0,55.0,-0.7993,4.1492,1.2354,-4.9485,-2.0347,-9.9345
AAPL,2022-10-24,medium_term,WATCHLIST_NEEDS_CONFIRMATION,48.42,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,146.84764099121094,30.0,68.0,45.0,40.0,downtrend,54.44,False,141.3754,139.96,149.61,50.0,30.0,63.7,60.0,18.8,35.5,85.0,26.7,50.0,50.0,55.0,-4.9212,6.1547,3.5801,-11.0759,-8.5013,-16.7775
AAPL,2022-10-24,long_term,WATCHLIST_VALUATION_TOO_RICH,50.45,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,146.84764099121094,30.0,68.0,45.0,40.0,downtrend,54.44,False,141.3754,139.96,149.61,50.0,30.0,63.7,60.0,18.8,35.5,85.0,26.7,50.0,50.0,55.0,15.1656,11.9442,26.6708,3.2214,-11.5052,-16.7775
AAPL,2022-10-31,short_term,WAIT_FOR_PULLBACK,55.25,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,150.6698760986328,45.0,68.0,45.0,50.0,sideways,56.36,False,148.4627,146.98,151.73,65.0,50.0,61.3,80.0,18.8,52.0,85.0,26.7,50.0,50.0,60.0,-7.7839,2.3355,0.9426,-10.1194,-8.7265,-12.2193
AAPL,2022-10-31,medium_term,WATCHLIST_NEEDS_CONFIRMATION,57.99,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,150.6698760986328,45.0,68.0,45.0,50.0,sideways,56.36,False,148.4627,146.98,151.73,65.0,50.0,61.3,80.0,18.8,52.0,85.0,26.7,50.0,50.0,60.0,-5.0011,6.8554,8.5233,-11.8565,-13.5244,-18.8887
AAPL,2022-10-31,long_term,WATCHLIST_VALUATION_TOO_RICH,53.7,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,150.6698760986328,45.0,68.0,45.0,50.0,sideways,56.36,False,148.4627,146.98,151.73,65.0,50.0,61.3,80.0,18.8,52.0,85.0,26.7,50.0,50.0,60.0,14.1268,11.1607,29.2965,2.9661,-15.1697,-18.8887
AAPL,2022-11-07,short_term,AVOID_BAD_CHART,27.9,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,136.72744750976562,20.0,68.0,45.0,50.0,downtrend,41.3,False,135.8891,134.53,138.98,8.0,5.0,53.8,30.0,18.8,25.0,85.0,26.7,50.0,50.0,60.0,2.8721,3.6531,5.2655,-0.781,-2.3934,-3.1169
AAPL,2022-11-07,medium_term,AVOID_BAD_BUSINESS,38.28,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,136.72744750976562,20.0,68.0,45.0,50.0,downtrend,41.3,False,135.8891,134.53,138.98,8.0,5.0,53.8,30.0,18.8,25.0,85.0,26.7,50.0,50.0,60.0,9.3579,8.5763,14.0172,0.7816,-4.6593,-10.6176
AAPL,2022-11-07,long_term,WATCHLIST_VALUATION_TOO_RICH,46.34,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,136.72744750976562,20.0,68.0,45.0,50.0,downtrend,41.3,False,135.8891,134.53,138.98,8.0,5.0,53.8,30.0,18.8,25.0,85.0,26.7,50.0,50.0,60.0,32.213,16.8926,40.3146,15.3204,-8.1016,-10.6176
AAPL,2022-11-14,short_term,WATCHLIST,44.41,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,145.93971252441406,45.0,68.0,45.0,50.0,sideways,53.15,False,141.5349,140.12,147.12,65.0,50.0,72.5,30.0,18.8,25.0,85.0,26.7,50.0,50.0,60.0,-1.8951,1.7336,1.1246,-3.6287,-3.0197,-5.584
AAPL,2022-11-14,medium_term,WATCHLIST_NEEDS_CONFIRMATION,46.91,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,145.93971252441406,45.0,68.0,45.0,50.0,sideways,53.15,False,141.5349,140.12,147.12,65.0,50.0,72.5,30.0,18.8,25.0,85.0,26.7,50.0,50.0,60.0,4.9145,5.2544,8.5482,-0.3399,-3.6337,-16.2598
AAPL,2022-11-14,long_term,WATCHLIST_VALUATION_TOO_RICH,53.7,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,145.93971252441406,45.0,68.0,45.0,50.0,sideways,53.15,False,141.5349,140.12,147.12,65.0,50.0,72.5,30.0,18.8,25.0,85.0,26.7,50.0,50.0,60.0,27.5026,15.6001,36.0124,11.9025,-8.5098,-16.2598
AAPL,2022-11-21,short_term,WATCHLIST,43.65,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,145.6739501953125,40.0,68.0,45.0,50.0,sideways,51.61,False,141.5349,140.12,147.12,45.0,50.0,70.0,50.0,18.8,29.5,85.0,26.7,50.0,50.0,60.0,-10.6141,-3.1178,-4.1522,-7.4963,-6.4619,-12.2424
AAPL,2022-11-21,medium_term,WATCHLIST_NEEDS_CONFIRMATION,50.43,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,145.6739501953125,40.0,68.0,45.0,50.0,sideways,51.61,False,141.5349,140.12,147.12,45.0,50.0,70.0,50.0,18.8,29.5,85.0,26.7,50.0,50.0,60.0,1.0933,2.0046,5.5485,-0.9113,-4.4552,-16.107
AAPL,2022-11-21,long_term,WATCHLIST_VALUATION_TOO_RICH,52.7,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,145.6739501953125,40.0,68.0,45.0,50.0,sideways,51.61,False,141.5349,140.12,147.12,45.0,50.0,70.0,50.0,18.8,29.5,85.0,26.7,50.0,50.0,60.0,29.9773,17.1299,39.3111,12.8474,-9.3338,-16.107
AAPL,2022-11-28,short_term,AVOID_BAD_CHART,35.42,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,141.94378662109375,40.0,68.0,45.0,50.0,downtrend,46.06,False,141.5349,140.12,147.12,29.8,5.0,63.7,37.0,27.1,15.2,85.0,26.7,50.0,50.0,60.0,-9.8391,-3.2226,-6.5435,-6.6165,-3.2956,-10.7475
AAPL,2022-11-28,medium_term,AVOID_BAD_BUSINESS,37.88,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,141.94378662109375,40.0,68.0,45.0,50.0,downtrend,46.06,False,141.5349,140.12,147.12,29.8,5.0,63.7,37.0,27.1,15.2,85.0,26.7,50.0,50.0,60.0,0.9096,0.1623,3.2497,0.7473,-2.3401,-13.9024
AAPL,2022-11-28,long_term,WATCHLIST_VALUATION_TOO_RICH,47.85,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,141.94378662109375,40.0,68.0,45.0,50.0,downtrend,46.06,False,141.5349,140.12,147.12,29.8,5.0,63.7,37.0,27.1,15.2,85.0,26.7,50.0,50.0,60.0,32.0403,16.6342,38.818,15.4061,-6.7777,-13.9024
AAPL,2022-12-05,short_term,WATCHLIST,47.36,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,144.31576538085938,55.0,68.0,45.0,50.0,sideways,49.53,False,141.5213,140.11,147.15,53.9,50.0,70.0,53.0,27.1,32.0,85.0,26.7,50.0,50.0,60.0,-13.8239,-3.5205,-7.3925,-10.3034,-6.4314,-15.3175
AAPL,2022-12-05,medium_term,WATCHLIST_NEEDS_CONFIRMATION,51.23,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,144.31576538085938,55.0,68.0,45.0,50.0,sideways,49.53,False,141.5213,140.11,147.15,53.9,50.0,70.0,53.0,27.1,32.0,85.0,26.7,50.0,50.0,60.0,4.4148,0.2908,3.7871,4.124,0.6277,-15.3175
AAPL,2022-12-05,long_term,WATCHLIST_VALUATION_TOO_RICH,53.55,medium,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,144.31576538085938,55.0,68.0,45.0,50.0,sideways,49.53,False,141.5213,140.11,147.15,53.9,50.0,70.0,53.0,27.1,32.0,85.0,26.7,50.0,50.0,60.0,31.8932,15.5983,34.7726,16.2949,-2.8794,-15.3175
AAPL,2022-12-12,short_term,AVOID_BAD_CHART,42.77,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,142.2095184326172,20.0,68.0,45.0,50.0,downtrend,48.2,False,141.5227,140.11,142.63,30.0,20.0,68.8,40.0,27.1,32.0,85.0,26.7,50.0,50.0,60.0,-7.613,-0.4045,-2.5791,-7.2085,-5.0339,-14.0632
AAPL,2022-12-12,medium_term,WATCHLIST_NEEDS_CONFIRMATION,45.47,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,142.2095184326172,20.0,68.0,45.0,50.0,downtrend,48.2,False,141.5227,140.11,142.63,30.0,20.0,68.8,40.0,27.1,32.0,85.0,26.7,50.0,50.0,60.0,6.0444,-1.9758,4.9253,8.0202,1.1191,-14.0632
AAPL,2022-12-12,long_term,WATCHLIST_VALUATION_TOO_RICH,49.36,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,142.2095184326172,20.0,68.0,45.0,50.0,downtrend,48.2,False,141.5227,140.11,142.63,30.0,20.0,68.8,40.0,27.1,32.0,85.0,26.7,50.0,50.0,60.0,37.7718,19.7911,42.3337,17.9807,-4.5619,-14.0632
AAPL,2022-12-19,short_term,AVOID_BAD_CHART,18.83,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,130.2808074951172,15.0,68.0,45.0,50.0,downtrend,33.72,False,129.545,128.25,134.76,0.0,5.0,38.8,15.0,27.1,5.2,85.0,26.7,50.0,50.0,60.0,2.1908,2.2683,2.0018,-0.0775,0.189,-6.1947
AAPL,2022-12-19,medium_term,AVOID_BAD_BUSINESS,33.49,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,130.2808074951172,15.0,68.0,45.0,50.0,downtrend,33.72,False,129.545,128.25,134.76,0.0,5.0,38.8,15.0,27.1,5.2,85.0,26.7,50.0,50.0,60.0,19.416,3.5752,13.6585,15.8408,5.7575,-6.1947
AAPL,2022-12-19,long_term,WATCHLIST_VALUATION_TOO_RICH,46.36,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,130.2808074951172,15.0,68.0,45.0,50.0,downtrend,33.72,False,129.545,128.25,134.76,0.0,5.0,38.8,15.0,27.1,5.2,85.0,26.7,50.0,50.0,60.0,48.0086,25.0926,50.3805,22.916,-2.3719,-6.1947
AAPL,2022-12-26,short_term,AVOID_BAD_CHART,22.25,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,129.77882385253906,15.0,68.0,45.0,50.0,downtrend,35.69,False,129.545,128.25,134.71,8.0,5.0,51.2,11.0,27.1,5.2,85.0,26.7,50.0,50.0,60.0,7.5838,4.9685,9.1623,2.6153,-1.5785,-5.8319
AAPL,2022-12-26,medium_term,AVOID_BAD_BUSINESS,32.91,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,129.77882385253906,15.0,68.0,45.0,50.0,downtrend,35.69,False,129.545,128.25,134.71,8.0,5.0,51.2,11.0,27.1,5.2,85.0,26.7,50.0,50.0,60.0,19.7412,4.119,16.6991,15.6222,3.0421,-5.8319
AAPL,2022-12-26,long_term,WATCHLIST_VALUATION_TOO_RICH,46.76,low,BEAR_RISK_OFF,PROFITABLE_GROWTH,3,129.77882385253906,15.0,68.0,45.0,50.0,downtrend,35.69,False,129.545,128.25,134.71,8.0,5.0,51.2,11.0,27.1,5.2,85.0,26.7,50.0,50.0,60.0,47.2999,26.836,57.1983,20.4639,-9.8984,-5.8319
AAPL,2023-01-02,short_term,AVOID_BAD_CHART,26.9,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,127.8792724609375,15.0,68.0,45.0,50.0,downtrend,37.47,False,127.23,125.96,134.71,8.0,5.0,53.8,18.0,27.1,12.2,85.0,26.7,50.0,50.0,60.0,11.0521,6.7381,11.3959,4.314,-0.3438,-4.4331
AAPL,2023-01-02,medium_term,AVOID_BAD_BUSINESS,36.2,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,127.8792724609375,15.0,68.0,45.0,50.0,downtrend,37.47,False,127.23,125.96,134.71,8.0,5.0,53.8,18.0,27.1,12.2,85.0,26.7,50.0,50.0,60.0,28.0873,8.3237,21.2362,19.7636,6.8511,-4.4331
AAPL,2023-01-02,long_term,WATCHLIST_VALUATION_TOO_RICH,46.76,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,127.8792724609375,15.0,68.0,45.0,50.0,downtrend,37.47,False,127.23,125.96,134.71,8.0,5.0,53.8,18.0,27.1,12.2,85.0,26.7,50.0,50.0,60.0,42.5998,24.9711,51.6493,17.6287,-9.0495,-4.4331
AAPL,2023-01-09,short_term,AVOID_BAD_CHART,33.24,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,128.09585571289062,20.0,68.0,45.0,40.0,downtrend,43.05,False,127.23,125.96,128.83,28.0,10.0,60.0,21.0,27.1,12.2,85.0,26.7,50.0,50.0,55.0,18.8244,7.0464,14.5413,11.778,4.2831,-1.5597
AAPL,2023-01-09,medium_term,AVOID_BAD_BUSINESS,37.15,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,128.09585571289062,20.0,68.0,45.0,40.0,downtrend,43.05,False,127.23,125.96,128.83,28.0,10.0,60.0,21.0,27.1,12.2,85.0,26.7,50.0,50.0,55.0,23.7384,6.0392,16.9213,17.6992,6.8171,-1.5597
AAPL,2023-01-09,long_term,WATCHLIST_VALUATION_TOO_RICH,47.76,low,SIDEWAYS_CHOPPY,PROFITABLE_GROWTH,3,128.09585571289062,20.0,68.0,45.0,40.0,downtrend,43.05,False,127.23,125.96,128.83,28.0,10.0,60.0,21.0,27.1,12.2,85.0,26.7,50.0,50.0,55.0,43.8576,24.7365,52.0375,19.1211,-8.1799,-1.5597
AAPL,2023-01-16,short_term,AVOID_BAD_CHART,45.88,low,BULL_NARROW_LEADERSHIP,PROFITABLE_GROWTH,3,132.63308715820312,30.0,68.0,45.0,40.0,downtrend,51.16,False,132.3075,130.98,134.71,50.0,20.0,66.2,43.0,34.1,17.5,85.0,26.7,50.0,50.0,55.0,14.3403,3.7861,8.1552,10.5542,6.1851,-0.7346
AAPL,2023-01-16,medium_term,AVOID_BAD_BUSINESS,43.24,low,BULL_NARROW_LEADERSHIP,PROFITABLE_GROWTH,3,132.63308715820312,30.0,68.0,45.0,40.0,downtrend,51.16,False,132.3075,130.98,134.71,50.0,20.0,66.2,43.0,34.1,17.5,85.0,26.7,50.0,50.0,55.0,22.7978,4.4623,13.4239,18.3355,9.3739,-0.7346
AAPL,2023-01-16,long_term,WATCHLIST_VALUATION_TOO_RICH,50.21,medium,BULL_NARROW_LEADERSHIP,PROFITABLE_GROWTH,3,132.63308715820312,30.0,68.0,45.0,40.0,downtrend,51.16,False,132.3075,130.98,134.71,50.0,20.0,66.2,43.0,34.1,17.5,85.0,26.7,50.0,50.0,55.0,36.3172,20.539,45.636,15.7782,-9.3188,-0.7346
AAPL,2023-01-23,short_term,WAIT_FOR_PULLBACK,58.88,medium,BULL_NARROW_LEADERSHIP,PROFITABLE_GROWTH,3,138.8828582763672,45.0,68.0,45.0,40.0,sideways,61.86,False,135.5825,134.23,140.5,65.0,45.0,63.7,80.0,34.1,33.2,85.0,26.7,50.0,50.0,55.0,5.3835,-0.3844,1.7546,5.7679,3.6289,-1.6299
AAPL,2023-01-23,medium_term,WATCHLIST_NEEDS_CONFIRMATION,56.15,medium,BULL_NARROW_LEADERSHIP,PROFITABLE_GROWTH,3,138.8828582763672,45.0,68.0,45.0,40.0,sideways,61.86,False,135.5825,134.23,140.5,65.0,45.0,63.7,80.0,34.1,33.2,85.0,26.7,50.0,50.0,55.0,17.3428,3.3884,9.5097,13.9544,7.8331,-1.6299
AAPL,2023-01-23,long_term,WATCHLIST_VALUATION_TOO_RICH,53.46,medium,BULL_NARROW_LEADERSHIP,PROFITABLE_GROWTH,3,138.8828582763672,45.0,68.0,45.0,40.0,sideways,61.86,False,135.5825,134.23,140.5,65.0,45.0,63.7,80.0,34.1,33.2,85.0,26.7,50.0,50.0,55.0,38.6062,22.9981,48.3846,15.6081,-9.7784,-1.6299
AAPL,2023-01-30,short_term,WAIT_FOR_PULLBACK,61.84,medium,BULL_NARROW_LEADERSHIP,PROFITABLE_GROWTH,3,140.74305725097656,65.0,68.0,45.0,40.0,sideways,60.55,False,136.1012,134.74,141.39,75.1,50.0,68.8,81.0,34.1,28.0,85.0,26.7,50.0,50.0,55.0,3.2413,-1.0809,1.1335,4.3222,2.1078,-1.1748
AAPL,2023-01-30,medium_term,WATCHLIST_NEEDS_CONFIRMATION,56.52,medium,BULL_NARROW_LEADERSHIP,PROFITABLE_GROWTH,3,140.74305725097656,65.0,68.0,45.0,40.0,sideways,60.55,False,136.1012,134.74,141.39,75.1,50.0,68.8,81.0,34.1,28.0,85.0,26.7,50.0,50.0,55.0,18.7755,4.1204,11.1685,14.6551,7.607,-1.1748
AAPL,2023-01-30,long_term,WATCHLIST_VALUATION_TOO_RICH,54.47,medium,BULL_NARROW_LEADERSHIP,PROFITABLE_GROWTH,3,140.74305725097656,65.0,68.0,45.0,40.0,sideways,60.55,False,136.1012,134.74,141.39,75.1,50.0,68.8,81.0,34.1,28.0,85.0,26.7,50.0,50.0,55.0,29.6718,22.3743,44.6415,7.2975,-14.9697,-1.1748
