ticker,date,horizon,decision,score,confidence,market_regime,archetype,phase,price,technical_score,fundamental_score,valuation_score,earnings_score,trend,rsi,is_extended,entry_preferred,stop_loss,first_target,sc_momentum,sc_trend,sc_entry_timing,sc_volume_accumulation,sc_volatility_risk,sc_relative_strength,sc_growth,sc_valuation,sc_quality,sc_ownership,sc_catalyst,forward_return,spy_return,qqq_return,excess_return,excess_return_vs_qqq,max_drawdown_period
NVDA,2022-03-28,medium_term,BUY_ON_PULLBACK,67.32,medium_high,LIQUIDITY_RALLY,HYPER_GROWTH,3,28.1677188873291,80.0,75.0,45.0,50.0,strong_uptrend,63.43,True,27.98,27.7,28.43,74.1,80.0,63.7,78.0,12.9,53.0,100.0,6.7,50.0,50.0,60.0,-43.3524,-16.147,-22.1493,-27.2054,-21.2031,-45.6705
NVDA,2022-03-28,long_term,WATCHLIST_VALUATION_TOO_RICH,56.85,medium,LIQUIDITY_RALLY,HYPER_GROWTH,3,28.1677188873291,80.0,75.0,45.0,50.0,strong_uptrend,63.43,True,27.98,27.7,28.43,74.1,80.0,63.7,78.0,12.9,53.0,100.0,6.7,50.0,50.0,60.0,-4.2871,-10.4758,-13.6437,6.1887,9.3566,-61.6624
NVDA,2022-04-04,short_term,WAIT_FOR_PULLBACK,62.13,medium,BULL_RISK_ON,HYPER_GROWTH,3,27.310277938842773,90.0,75.0,45.0,50.0,strong_uptrend,57.27,False,27.1625,26.89,28.43,66.4,95.0,72.5,53.0,18.8,51.2,100.0,6.7,50.0,50.0,60.0,-28.3553,-8.8485,-13.6691,-19.5068,-14.6862,-33.1506
NVDA,2022-04-04,medium_term,BUY_STARTER,69.12,medium_high,BULL_RISK_ON,HYPER_GROWTH,3,27.310277938842773,90.0,75.0,45.0,50.0,strong_uptrend,57.27,False,27.31,26.89,28.43,66.4,95.0,72.5,53.0,18.8,51.2,100.0,6.7,50.0,50.0,60.0,-44.6886,-15.7387,-21.6477,-28.9499,-23.0409,-48.6185
NVDA,2022-04-04,long_term,WATCHLIST_VALUATION_TOO_RICH,58.27,medium,BULL_RISK_ON,HYPER_GROWTH,3,27.310277938842773,90.0,75.0,45.0,50.0,strong_uptrend,57.27,False,27.1625,26.89,28.43,66.4,95.0,72.5,53.0,18.8,51.2,100.0,6.7,50.0,50.0,60.0,-1.6589,-9.2588,-13.7971,7.5999,12.1382,-60.4587
NVDA,2022-04-11,short_term,AVOID_BAD_CHART,28.95,low,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,21.87717056274414,35.0,75.0,45.0,50.0,downtrend,35.78,False,21.185,20.97,21.95,17.5,45.0,52.5,30.0,12.9,5.2,100.0,6.7,50.0,50.0,60.0,-19.7199,-9.2812,-11.7722,-10.4387,-7.9477,-23.224
NVDA,2022-04-11,medium_term,WATCHLIST_NEEDS_CONFIRMATION,45.95,low,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,21.87717056274414,35.0,75.0,45.0,50.0,downtrend,35.78,False,21.185,20.97,21.95,17.5,45.0,52.5,30.0,12.9,5.2,100.0,6.7,50.0,50.0,60.0,-30.7971,-13.5146,-16.0436,-17.2825,-14.7535,-35.8581
NVDA,2022-04-11,long_term,WATCHLIST_VALUATION_TOO_RICH,50.52,medium,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,21.87717056274414,35.0,75.0,45.0,50.0,downtrend,35.78,False,21.185,20.97,21.95,17.5,45.0,52.5,30.0,12.9,5.2,100.0,6.7,50.0,50.0,60.0,20.8547,-4.4201,-5.6522,25.2748,26.5069,-50.6388
NVDA,2022-04-18,short_term,AVOID_BAD_CHART,22.25,low,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,21.74341583251953,15.0,75.0,45.0,50.0,downtrend,38.3,False,21.215,21.0,21.95,8.0,15.0,53.8,11.0,12.9,0.0,100.0,6.7,50.0,50.0,60.0,-20.7456,-8.649,-11.884,-12.0966,-8.8616,-28.536
NVDA,2022-04-18,medium_term,AVOID_BAD_BUSINESS,36.32,low,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,21.74341583251953,15.0,75.0,45.0,50.0,downtrend,38.3,False,21.215,21.0,21.95,8.0,15.0,53.8,11.0,12.9,0.0,100.0,6.7,50.0,50.0,60.0,-21.9777,-10.0476,-11.7561,-11.9301,-10.2216,-35.4636
NVDA,2022-04-18,long_term,WATCHLIST_VALUATION_TOO_RICH,47.05,low,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,21.74341583251953,15.0,75.0,45.0,50.0,downtrend,38.3,False,21.215,21.0,21.95,8.0,15.0,53.8,11.0,12.9,0.0,100.0,6.7,50.0,50.0,60.0,28.3437,-3.8389,-5.1762,32.1826,33.5199,-50.3351
NVDA,2022-04-25,short_term,AVOID_BAD_CHART,17.39,low,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,19.86583137512207,15.0,75.0,45.0,40.0,downtrend,34.15,False,19.585,19.39,20.24,0.0,15.0,35.0,18.0,12.9,0.0,100.0,6.7,50.0,50.0,55.0,-15.094,-7.372,-10.9533,-7.722,-4.1407,-21.7817
NVDA,2022-04-25,medium_term,AVOID_BAD_BUSINESS,36.87,low,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,19.86583137512207,15.0,75.0,45.0,40.0,downtrend,34.15,False,19.585,19.39,20.24,0.0,15.0,35.0,18.0,12.9,0.0,100.0,6.7,50.0,50.0,55.0,-16.9104,-8.3852,-10.5116,-8.5252,-6.3988,-29.364
NVDA,2022-04-25,long_term,WATCHLIST_VALUATION_TOO_RICH,46.15,low,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,19.86583137512207,15.0,75.0,45.0,40.0,downtrend,34.15,False,19.585,19.39,20.24,0.0,15.0,35.0,18.0,12.9,0.0,100.0,6.7,50.0,50.0,55.0,35.5702,-4.037,-4.6464,39.6072,40.2166,-45.6412
NVDA,2022-05-02,short_term,AVOID_BAD_CHART,21.25,low,BEAR_RISK_OFF,HYPER_GROWTH,3,19.49750328063965,15.0,75.0,45.0,40.0,downtrend,39.54,False,19.295,19.1,19.82,8.0,20.0,53.8,18.0,12.9,0.0,100.0,6.7,50.0,50.0,55.0,-4.4079,-0.374,-3.2027,-4.0339,-1.2052,-20.3041
NVDA,2022-05-02,medium_term,AVOID_BAD_BUSINESS,36.32,low,BEAR_RISK_OFF,HYPER_GROWTH,3,19.49750328063965,15.0,75.0,45.0,40.0,downtrend,39.54,False,19.295,19.1,19.82,8.0,20.0,53.8,18.0,12.9,0.0,100.0,6.7,50.0,50.0,55.0,-5.1353,-1.1237,-1.1133,-4.0116,-4.022,-28.0296
NVDA,2022-05-02,long_term,WATCHLIST_VALUATION_TOO_RICH,47.05,low,BEAR_RISK_OFF,HYPER_GROWTH,3,19.49750328063965,15.0,75.0,45.0,40.0,downtrend,39.54,False,19.295,19.1,19.82,8.0,20.0,53.8,18.0,12.9,0.0,100.0,6.7,50.0,50.0,55.0,42.4665,0.1093,0.3918,42.3572,42.0747,-44.6143
NVDA,2022-05-09,short_term,AVOID_BAD_CHART,15.51,low,BEAR_RISK_OFF,HYPER_GROWTH,3,16.91919708251953,10.0,75.0,45.0,40.0,downtrend,32.39,False,15.42,15.27,17.77,0.0,15.0,32.5,18.0,12.9,0.0,100.0,6.7,50.0,50.0,55.0,11.6578,4.4127,4.2807,7.2451,7.3771,-8.1593
NVDA,2022-05-09,medium_term,AVOID_BAD_BUSINESS,35.36,low,BEAR_RISK_OFF,HYPER_GROWTH,3,16.91919708251953,10.0,75.0,45.0,40.0,downtrend,32.39,False,15.42,15.27,17.77,0.0,15.0,32.5,18.0,12.9,0.0,100.0,6.7,50.0,50.0,55.0,0.8236,3.7564,6.9122,-2.9328,-6.0886,-17.0621
NVDA,2022-05-09,long_term,WATCHLIST_VALUATION_TOO_RICH,46.15,low,BEAR_RISK_OFF,HYPER_GROWTH,3,16.91919708251953,10.0,75.0,45.0,40.0,downtrend,32.39,False,15.42,15.27,17.77,0.0,15.0,32.5,18.0,12.9,0.0,100.0,6.7,50.0,50.0,55.0,70.5722,5.4436,10.2602,65.1286,60.312,-36.1741
NVDA,2022-05-16,short_term,AVOID_BAD_CHART,21.78,low,BEAR_RISK_OFF,HYPER_GROWTH,3,17.232622146606445,15.0,75.0,45.0,40.0,downtrend,38.83,False,17.14,16.97,17.92,18.0,20.0,51.2,11.0,12.9,0.0,100.0,6.7,50.0,50.0,55.0,-8.2521,-6.5535,-7.5492,-1.6986,-0.7029,-10.7086
NVDA,2022-05-16,medium_term,AVOID_BAD_BUSINESS,35.31,low,BEAR_RISK_OFF,HYPER_GROWTH,3,17.232622146606445,15.0,75.0,45.0,40.0,downtrend,38.83,False,17.14,16.97,17.92,18.0,20.0,51.2,11.0,12.9,0.0,100.0,6.7,50.0,50.0,55.0,9.3779,7.8648,11.553,1.5131,-2.1751,-18.5706
NVDA,2022-05-16,long_term,WATCHLIST_VALUATION_TOO_RICH,47.55,low,BEAR_RISK_OFF,HYPER_GROWTH,3,17.232622146606445,15.0,75.0,45.0,40.0,downtrend,38.83,False,17.14,16.97,17.92,18.0,20.0,51.2,11.0,12.9,0.0,100.0,6.7,50.0,50.0,55.0,74.9664,5.5425,11.8027,69.4239,63.1637,-37.3349
NVDA,2022-05-23,short_term,AVOID_BAD_CHART,24.81,low,BEAR_RISK_OFF,HYPER_GROWTH,3,16.867290496826172,15.0,75.0,45.0,40.0,downtrend,39.75,False,16.8,16.63,17.92,8.0,20.0,51.2,40.0,12.9,0.0,100.0,6.7,50.0,50.0,55.0,-3.1633,-5.2688,-4.181,2.1055,1.0177,-9.2719
NVDA,2022-05-23,medium_term,AVOID_BAD_BUSINESS,39.48,low,BEAR_RISK_OFF,HYPER_GROWTH,3,16.867290496826172,15.0,75.0,45.0,40.0,downtrend,39.75,False,16.8,16.63,17.92,8.0,20.0,51.2,40.0,12.9,0.0,100.0,6.7,50.0,50.0,55.0,1.6963,4.3362,7.2317,-2.6399,-5.5354,-16.8069
NVDA,2022-05-23,long_term,WATCHLIST_VALUATION_TOO_RICH,47.05,low,BEAR_RISK_OFF,HYPER_GROWTH,3,16.867290496826172,15.0,75.0,45.0,40.0,downtrend,39.75,False,16.8,16.63,17.92,8.0,20.0,51.2,40.0,12.9,0.0,100.0,6.7,50.0,50.0,55.0,80.8885,5.3247,13.8742,75.5638,67.0143,-35.9776
NVDA,2022-05-30,short_term,AVOID_BAD_CHART,46.36,low,BEAR_RISK_OFF,HYPER_GROWTH,3,18.77681541442871,30.0,75.0,45.0,50.0,downtrend,51.21,False,18.31,18.13,19.36,50.0,30.0,66.2,80.0,12.9,9.8,100.0,6.7,50.0,50.0,60.0,-15.0211,-7.4191,-7.8484,-7.602,-7.1727,-18.4985
NVDA,2022-05-30,medium_term,WATCHLIST_NEEDS_CONFIRMATION,49.04,low,BEAR_RISK_OFF,HYPER_GROWTH,3,18.77681541442871,30.0,75.0,45.0,50.0,downtrend,51.21,False,18.31,18.13,19.36,50.0,30.0,66.2,80.0,12.9,9.8,100.0,6.7,50.0,50.0,60.0,-15.9835,-2.0732,-1.0655,-13.9103,-14.918,-25.2673
NVDA,2022-05-30,long_term,WATCHLIST_VALUATION_TOO_RICH,50.65,medium,BEAR_RISK_OFF,HYPER_GROWTH,3,18.77681541442871,30.0,75.0,45.0,50.0,downtrend,51.21,False,18.31,18.13,19.36,50.0,30.0,66.2,80.0,12.9,9.8,100.0,6.7,50.0,50.0,60.0,101.315,2.9059,13.7484,98.4091,87.5666,-42.4885
NVDA,2022-06-06,short_term,AVOID_BAD_CHART,42.19,low,BEAR_RISK_OFF,HYPER_GROWTH,3,18.75185775756836,25.0,75.0,45.0,50.0,downtrend,50.76,False,18.36,18.18,19.32,40.0,30.0,66.2,68.0,12.9,12.2,100.0,6.7,50.0,50.0,60.0,-19.4443,-6.5287,-5.815,-12.9156,-13.6293,-25.1678
NVDA,2022-06-06,medium_term,WATCHLIST_NEEDS_CONFIRMATION,47.66,low,BEAR_RISK_OFF,HYPER_GROWTH,3,18.75185775756836,25.0,75.0,45.0,50.0,downtrend,50.76,False,18.36,18.18,19.32,40.0,30.0,66.2,68.0,12.9,12.2,100.0,6.7,50.0,50.0,60.0,-28.3091,-4.6971,-4.429,-23.612,-23.8801,-29.3473
NVDA,2022-06-06,long_term,WATCHLIST_VALUATION_TOO_RICH,50.15,medium,BEAR_RISK_OFF,HYPER_GROWTH,3,18.75185775756836,25.0,75.0,45.0,50.0,downtrend,50.76,False,18.36,18.18,19.32,40.0,30.0,66.2,68.0,12.9,12.2,100.0,6.7,50.0,50.0,60.0,99.6907,5.3393,14.4132,94.3514,85.2775,-42.4119
NVDA,2022-06-13,short_term,AVOID_BAD_CHART,24.83,low,BEAR_RISK_OFF,HYPER_GROWTH,3,15.621865272521973,15.0,75.0,45.0,50.0,downtrend,35.77,False,15.48,15.33,15.78,8.0,15.0,48.8,40.0,12.9,0.0,100.0,6.7,50.0,50.0,60.0,-3.0868,1.4577,3.9175,-4.5445,-7.0043,-10.1745
NVDA,2022-06-13,medium_term,AVOID_BAD_BUSINESS,39.0,low,BEAR_RISK_OFF,HYPER_GROWTH,3,15.621865272521973,15.0,75.0,45.0,50.0,downtrend,35.77,False,15.48,15.33,15.78,8.0,15.0,48.8,40.0,12.9,0.0,100.0,6.7,50.0,50.0,60.0,-16.0548,5.2795,6.846,-21.3343,-22.9008,-16.2594
NVDA,2022-06-13,long_term,WATCHLIST_VALUATION_TOO_RICH,47.05,low,BEAR_RISK_OFF,HYPER_GROWTH,3,15.621865272521973,15.0,75.0,45.0,50.0,downtrend,35.77,False,15.48,15.33,15.78,8.0,15.0,48.8,40.0,12.9,0.0,100.0,6.7,50.0,50.0,60.0,175.0211,18.5565,33.8772,156.4646,141.1439,-30.8736
NVDA,2022-06-20,short_term,AVOID_BAD_CHART,30.69,low,BEAR_RISK_OFF,HYPER_GROWTH,3,15.8544921875,15.0,75.0,45.0,50.0,downtrend,39.54,False,15.74,15.58,16.84,8.0,10.0,53.8,63.0,12.9,5.2,100.0,6.7,50.0,50.0,60.0,7.0025,4.5858,6.1264,2.4167,0.8761,-11.4924
NVDA,2022-06-20,medium_term,AVOID_BAD_BUSINESS,42.1,low,BEAR_RISK_OFF,HYPER_GROWTH,3,15.8544921875,15.0,75.0,45.0,50.0,downtrend,39.54,False,15.74,15.58,16.84,8.0,10.0,53.8,63.0,12.9,5.2,100.0,6.7,50.0,50.0,60.0,-15.7054,4.0196,3.7331,-19.725,-19.4385,-20.5243
NVDA,2022-06-20,long_term,WATCHLIST_VALUATION_TOO_RICH,46.55,low,BEAR_RISK_OFF,HYPER_GROWTH,3,15.8544921875,15.0,75.0,45.0,50.0,downtrend,39.54,False,15.74,15.58,16.84,8.0,10.0,53.8,63.0,12.9,5.2,100.0,6.7,50.0,50.0,60.0,171.2883,17.856,29.6714,153.4323,141.6169,-31.8878
NVDA,2022-06-27,short_term,AVOID_BAD_CHART,34.8,low,BEAR_RISK_OFF,HYPER_GROWTH,3,16.841901779174805,20.0,75.0,45.0,50.0,downtrend,46.75,False,16.8,16.63,16.91,40.0,5.0,66.2,33.0,12.9,5.2,100.0,6.7,50.0,50.0,60.0,-1.9918,0.5919,0.6565,-2.5837,-2.6483,-16.6815
NVDA,2022-06-27,medium_term,AVOID_BAD_BUSINESS,36.83,low,BEAR_RISK_OFF,HYPER_GROWTH,3,16.841901779174805,20.0,75.0,45.0,50.0,downtrend,46.75,False,16.8,16.63,16.91,40.0,5.0,66.2,33.0,12.9,5.2,100.0,6.7,50.0,50.0,60.0,-27.4905,-5.8631,-6.0137,-21.6274,-21.4768,-27.5735
NVDA,2022-06-27,long_term,WATCHLIST_VALUATION_TOO_RICH,47.65,low,BEAR_RISK_OFF,HYPER_GROWTH,3,16.841901779174805,20.0,75.0,45.0,50.0,downtrend,46.75,False,16.8,16.63,16.91,40.0,5.0,66.2,33.0,12.9,5.2,100.0,6.7,50.0,50.0,60.0,143.9444,14.1347,25.5391,129.8097,118.4053,-35.8811
NVDA,2022-07-04,short_term,AVOID_BAD_CHART,22.08,low,BEAR_RISK_OFF,HYPER_GROWTH,3,14.499670028686523,10.0,75.0,45.0,50.0,downtrend,35.0,False,13.47,13.34,15.78,8.0,5.0,48.8,25.0,12.9,0.0,100.0,6.7,50.0,50.0,60.0,26.9779,7.5427,9.8655,19.4352,17.1124,-3.2225
NVDA,2022-07-04,medium_term,AVOID_BAD_BUSINESS,34.93,low,BEAR_RISK_OFF,HYPER_GROWTH,3,14.499670028686523,10.0,75.0,45.0,50.0,downtrend,35.0,False,13.47,13.34,15.78,8.0,5.0,48.8,25.0,12.9,0.0,100.0,6.7,50.0,50.0,60.0,-16.3905,-6.1034,-6.6977,-10.2871,-9.6928,-17.7198
NVDA,2022-07-04,long_term,WATCHLIST_VALUATION_TOO_RICH,46.05,low,BEAR_RISK_OFF,HYPER_GROWTH,3,14.499670028686523,10.0,75.0,45.0,50.0,downtrend,35.0,False,13.47,13.34,15.78,8.0,5.0,48.8,25.0,12.9,0.0,100.0,6.7,50.0,50.0,60.0,191.6201,17.9093,29.9554,173.7108,161.6647,-25.5236
NVDA,2022-07-11,short_term,AVOID_BAD_CHART,24.45,low,BEAR_RISK_OFF,HYPER_GROWTH,3,15.12766170501709,15.0,75.0,45.0,50.0,downtrend,41.14,False,14.03,13.89,16.01,18.0,10.0,51.2,23.0,12.9,0.0,100.0,6.7,50.0,50.0,60.0,17.43,7.4851,10.9569,9.9449,6.4731,-4.534
NVDA,2022-07-11,medium_term,AVOID_BAD_BUSINESS,35.6,low,BEAR_RISK_OFF,HYPER_GROWTH,3,15.12766170501709,15.0,75.0,45.0,50.0,downtrend,41.14,False,14.03,13.89,16.01,18.0,10.0,51.2,23.0,12.9,0.0,100.0,6.7,50.0,50.0,60.0,-20.2773,-5.1921,-6.7314,-15.0852,-13.5459,-21.1355
NVDA,2022-07-11,long_term,WATCHLIST_VALUATION_TOO_RICH,47.05,low,BEAR_RISK_OFF,HYPER_GROWTH,3,15.12766170501709,15.0,75.0,45.0,50.0,downtrend,41.14,False,14.03,13.89,16.01,18.0,10.0,51.2,23.0,12.9,0.0,100.0,6.7,50.0,50.0,60.0,189.9834,17.9771,29.9052,172.0063,160.0782,-28.6153
NVDA,2022-07-18,short_term,AVOID_BAD_CHART,44.42,low,BEAR_RISK_OFF,HYPER_GROWTH,3,16.075138092041016,25.0,75.0,45.0,50.0,downtrend,49.8,False,15.785,15.63,16.91,50.0,20.0,67.5,65.0,12.9,9.8,100.0,6.7,50.0,50.0,60.0,18.2038,12.2817,15.0864,5.9221,3.1174,0.441
NVDA,2022-07-18,medium_term,WATCHLIST_NEEDS_CONFIRMATION,45.25,low,BEAR_RISK_OFF,HYPER_GROWTH,3,16.075138092041016,25.0,75.0,45.0,50.0,downtrend,49.8,False,15.785,15.63,16.91,50.0,20.0,67.5,65.0,12.9,9.8,100.0,6.7,50.0,50.0,60.0,-30.2507,-5.9827,-9.7414,-24.268,-20.5093,-32.8227
NVDA,2022-07-18,long_term,WATCHLIST_VALUATION_TOO_RICH,49.65,low,BEAR_RISK_OFF,HYPER_GROWTH,3,16.075138092041016,25.0,75.0,45.0,50.0,downtrend,49.8,False,15.785,15.63,16.91,50.0,20.0,67.5,65.0,12.9,9.8,100.0,6.7,50.0,50.0,60.0,192.6272,21.1241,34.2086,171.5031,158.4186,-32.8227
NVDA,2022-07-25,short_term,WATCHLIST,54.59,medium,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,16.996652603149414,45.0,75.0,45.0,40.0,sideways,53.95,False,16.8,16.63,17.3,65.0,45.0,66.2,76.0,18.8,16.8,100.0,6.7,50.0,50.0,55.0,0.0588,4.4948,4.6925,-4.436,-4.6337,-3.2072
NVDA,2022-07-25,medium_term,WATCHLIST_NEEDS_CONFIRMATION,54.09,medium,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,16.996652603149414,45.0,75.0,45.0,40.0,sideways,53.95,False,16.8,16.63,17.3,65.0,45.0,66.2,76.0,18.8,16.8,100.0,6.7,50.0,50.0,55.0,-26.7522,-4.9909,-8.111,-21.7613,-18.6412,-36.4649
NVDA,2022-07-25,long_term,WATCHLIST_VALUATION_TOO_RICH,52.7,medium,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,16.996652603149414,45.0,75.0,45.0,40.0,sideways,53.95,False,16.8,16.63,17.3,65.0,45.0,66.2,76.0,18.8,16.8,100.0,6.7,50.0,50.0,55.0,167.2085,17.0332,26.6233,150.1753,140.5852,-36.4649
NVDA,2022-08-01,short_term,WAIT_FOR_PULLBACK,61.1,medium,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,18.411380767822266,55.0,75.0,45.0,40.0,sideways,62.19,True,18.275,18.09,19.33,73.2,60.0,63.7,81.0,18.8,43.2,100.0,6.7,50.0,50.0,55.0,-14.3159,-1.9816,-3.4447,-12.3343,-10.8712,-14.5003
NVDA,2022-08-01,medium_term,BUY_ON_PULLBACK,61.8,medium,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,18.411380767822266,55.0,75.0,45.0,40.0,sideways,62.19,True,18.275,18.09,19.33,73.2,60.0,63.7,81.0,18.8,43.2,100.0,6.7,50.0,50.0,55.0,-24.9601,-4.9059,-10.64,-20.0542,-14.3201,-41.3469
NVDA,2022-08-01,long_term,WATCHLIST_VALUATION_TOO_RICH,54.6,medium,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,18.411380767822266,55.0,75.0,45.0,40.0,sideways,62.19,True,18.275,18.09,19.33,73.2,60.0,63.7,81.0,18.8,43.2,100.0,6.7,50.0,50.0,55.0,140.2559,11.3715,19.5988,128.8844,120.6571,-41.3469
NVDA,2022-08-08,short_term,WAIT_FOR_PULLBACK,57.95,medium,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,17.764419555664062,85.0,75.0,45.0,40.0,sideways,52.62,False,17.54,17.36,17.9,54.7,60.0,67.5,93.0,18.8,32.0,100.0,6.7,50.0,50.0,55.0,-24.3242,-5.3827,-8.6246,-18.9415,-15.6996,-25.4201
NVDA,2022-08-08,medium_term,BUY_STARTER,61.92,medium,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,17.764419555664062,85.0,75.0,45.0,40.0,sideways,52.62,False,17.76,17.36,17.9,54.7,60.0,67.5,93.0,18.8,32.0,100.0,6.7,50.0,50.0,55.0,-20.417,-8.4975,-17.3223,-11.9195,-3.0947,-39.2109
NVDA,2022-08-08,long_term,WATCHLIST_VALUATION_TOO_RICH,53.68,medium,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,17.764419555664062,85.0,75.0,45.0,40.0,sideways,52.62,False,17.54,17.36,17.9,54.7,60.0,67.5,93.0,18.8,32.0,100.0,6.7,50.0,50.0,55.0,139.3591,9.6949,15.5353,129.6642,123.8238,-39.2109
NVDA,2022-08-15,short_term,WAIT_FOR_PULLBACK,65.52,medium_high,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,19.00143051147461,85.0,75.0,45.0,40.0,sideways,60.06,False,18.78,18.59,19.34,94.8,45.0,68.8,71.0,18.8,43.2,100.0,6.7,50.0,50.0,55.0,-30.9852,-8.3384,-11.8177,-22.6468,-19.1675,-31.1534
NVDA,2022-08-15,medium_term,WATCHLIST_NEEDS_CONFIRMATION,57.3,medium,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,19.00143051147461,85.0,75.0,45.0,40.0,sideways,60.06,False,18.78,18.59,19.34,94.8,45.0,68.8,71.0,18.8,43.2,100.0,6.7,50.0,50.0,55.0,-14.1874,-6.6952,-13.3857,-7.4922,-0.8017,-43.1683
NVDA,2022-08-15,long_term,WATCHLIST_VALUATION_TOO_RICH,54.19,medium,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,19.00143051147461,85.0,75.0,45.0,40.0,sideways,60.06,False,18.78,18.59,19.34,94.8,45.0,68.8,71.0,18.8,43.2,100.0,6.7,50.0,50.0,55.0,128.6777,4.1877,9.6273,124.49,119.0504,-43.1683
NVDA,2022-08-22,short_term,AVOID_BAD_CHART,39.56,low,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,17.006641387939453,55.0,75.0,45.0,40.0,sideways,44.26,False,16.75,16.58,17.3,37.6,30.0,48.8,48.0,18.8,22.8,100.0,6.7,50.0,50.0,55.0,-22.6259,-6.697,-7.9881,-15.9289,-14.6378,-25.9085
NVDA,2022-08-22,medium_term,WATCHLIST_NEEDS_CONFIRMATION,47.79,low,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,17.006641387939453,55.0,75.0,45.0,40.0,sideways,44.26,False,16.75,16.58,17.3,37.6,30.0,48.8,48.0,18.8,22.8,100.0,6.7,50.0,50.0,55.0,-9.5129,-3.7966,-9.2341,-5.7163,-0.2788,-36.5022
NVDA,2022-08-22,long_term,WATCHLIST_VALUATION_TOO_RICH,49.83,low,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,17.006641387939453,55.0,75.0,45.0,40.0,sideways,44.26,False,16.75,16.58,17.3,37.6,30.0,48.8,48.0,18.8,22.8,100.0,6.7,50.0,50.0,55.0,176.8283,8.9306,18.2535,167.8977,158.5748,-36.5022
NVDA,2022-08-29,short_term,AVOID_BAD_CHART,24.29,low,BEAR_RISK_OFF,HYPER_GROWTH,3,15.775617599487305,35.0,75.0,45.0,50.0,downtrend,38.3,False,15.54,15.38,16.01,16.1,20.0,48.8,20.0,12.9,7.0,100.0,6.7,50.0,50.0,60.0,-21.4183,-9.3777,-9.6701,-12.0406,-11.7482,-22.6781
NVDA,2022-08-29,medium_term,AVOID_BAD_BUSINESS,38.33,low,BEAR_RISK_OFF,HYPER_GROWTH,3,15.775617599487305,35.0,75.0,45.0,50.0,downtrend,38.3,False,15.54,15.38,16.01,16.1,20.0,48.8,20.0,12.9,7.0,100.0,6.7,50.0,50.0,60.0,0.1943,-1.2651,-6.9616,1.4594,7.1559,-31.5473
NVDA,2022-08-29,long_term,WATCHLIST_VALUATION_TOO_RICH,47.95,low,BEAR_RISK_OFF,HYPER_GROWTH,3,15.775617599487305,35.0,75.0,45.0,50.0,downtrend,38.3,False,15.54,15.38,16.01,16.1,20.0,48.8,20.0,12.9,7.0,100.0,6.7,50.0,50.0,60.0,212.0355,13.8452,24.6828,198.1903,187.3527,-31.5473
NVDA,2022-09-05,short_term,AVOID_BAD_CHART,18.53,low,SIDEWAYS_CHOPPY,HYPER_GROWTH,3,13.625080108642578,5.0,75.0,45.0,50.0,downtrend,28.74,False,13.25,13.12,16.01,0.0,5.0,36.2,20.0,12.9,0.0,100.0,6.7,50.0,50.0,60.0,-8.2896,-5.7949,-6.4932,-2.4947,-1.7964,-12.4383
